split,qid,method,k,lambda,selected_doc_ids,demand_cov_at_k,ndcg_at_k,official_ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,full_query_coverage,risk_demand_coverage,has_risk_demand
formal_train,66141575,D3_TFIDF,5,,WMA_003d9f1a9302353c|WMA_9e1c371c2545b3b6|174466|WMA_70eb0a817e1e405a|3609,0.33333333,0.86879492,0.86879492,1,1.60000000,0.69493842,0.18730169,0.60000000,0,0,1
formal_train,66141575,MMR,5,0.60000000,WMA_9e1c371c2545b3b6|174466|WMA_70eb0a817e1e405a|3609|WMA_003d9f1a9302353c,0.33333333,0.85393165,0.85393165,1,1.60000000,0.69493842,0.18730169,0.60000000,0,0,1
formal_train,66141575,B0,7,,WMA_9e1c371c2545b3b6|WMA_003d9f1a9302353c|174466|WMA_70eb0a817e1e405a|3609|201845|WMA_3f6bd467887937a4,0.33333333,0.98960623,0.98960623,1,1.42857143,0.53677948,0.14564505,0.47619048,0,0,1
formal_train,66141575,D0,7,,WMA_9e1c371c2545b3b6|WMA_003d9f1a9302353c|174466|3609|WMA_70eb0a817e1e405a|WMA_3f6bd467887937a4|119229,0.33333333,0.85393165,0.85393165,1,1.14285714,0.50226303,0.15390490,0.28571429,0,0,1
formal_train,66141575,D1,7,,WMA_9e1c371c2545b3b6|WMA_003d9f1a9302353c|174466|3609|WMA_70eb0a817e1e405a|WMA_3f6bd467887937a4|119229,0.33333333,0.85393165,0.85393165,1,1.14285714,0.50226303,0.15390490,0.28571429,0,0,1
formal_train,66141575,D2,7,,WMA_9e1c371c2545b3b6|WMA_003d9f1a9302353c|174466|WMA_70eb0a817e1e405a|3609|201845|WMA_3f6bd467887937a4,0.33333333,0.98960623,0.98960623,1,1.42857143,0.53677948,0.14564505,0.47619048,0,0,1
formal_train,66141575,D3_TFIDF,7,,WMA_003d9f1a9302353c|WMA_9e1c371c2545b3b6|174466|WMA_70eb0a817e1e405a|3609|201845|WMA_3f6bd467887937a4,0.33333333,0.98960623,0.98960623,1,1.42857143,0.53677948,0.14564505,0.47619048,0,0,1
formal_train,66141575,MMR,7,0.60000000,WMA_9e1c371c2545b3b6|174466|WMA_70eb0a817e1e405a|3609|WMA_003d9f1a9302353c|201845|104486,0.33333333,0.97474295,0.97474295,1,1.42857143,0.53296352,0.10919804,0.47619048,0,0,1
formal_train,66141599,B0,3,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586,0.50000000,1.00000000,1.00000000,1,2.00000000,0.99677936,0.35010867,1.00000000,0,0,0
formal_train,66141599,D0,3,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601,0.50000000,0.46927873,0.46927873,1,0.66666667,0.98997557,0.11631146,0.00000000,0,0,0
formal_train,66141599,D1,3,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601,0.50000000,0.46927873,0.46927873,1,0.66666667,0.98997557,0.11631146,0.00000000,0,0,0
formal_train,66141599,D2,3,,WMA_585354f3977339d2|WMA_0f49f9ca498d4b4c|WMA_d9e84675acd6cf71,0.50000000,0.76536064,0.76536064,1,1.33333333,0.95931143,0.34842507,0.33333333,0,0,0
formal_train,66141599,D3_TFIDF,3,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586,0.50000000,1.00000000,1.00000000,1,2.00000000,0.99677936,0.35010867,1.00000000,0,0,0
formal_train,66141599,MMR,3,0.60000000,WMA_0f49f9ca498d4b4c|22601|WMA_585354f3977339d2,0.50000000,0.70391809,0.70391809,1,1.33333333,0.99393745,0.09630588,0.33333333,0,0,0
formal_train,66141599,B0,5,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba|22601,0.50000000,1.00000000,1.00000000,1,1.20000000,0.99206238,0.23410344,0.30000000,0,0,0
formal_train,66141599,D0,5,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71,0.50000000,0.46927873,0.46927873,1,0.40000000,0.94793967,0.18119978,0.00000000,0,0,0
formal_train,66141599,D1,5,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71,0.50000000,0.46927873,0.46927873,1,0.40000000,0.94793967,0.18119978,0.00000000,0,0,0
formal_train,66141599,D2,5,,WMA_585354f3977339d2|WMA_0f49f9ca498d4b4c|WMA_d9e84675acd6cf71|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba,0.50000000,0.96746798,0.96746798,1,1.20000000,0.97128676,0.32958760,0.30000000,0,0,0
formal_train,66141599,D3_TFIDF,5,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba|22601,0.50000000,1.00000000,1.00000000,1,1.20000000,0.99206238,0.23410344,0.30000000,0,0,0
formal_train,66141599,MMR,5,0.60000000,WMA_0f49f9ca498d4b4c|22601|WMA_585354f3977339d2|42475|WMA_6486946b2b76cacb,0.50000000,0.70391809,0.70391809,1,0.80000000,0.92552418,0.07140469,0.10000000,0,0,0
formal_train,66141599,B0,7,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71,0.50000000,1.00000000,1.00000000,1,0.85714286,0.96144050,0.21240664,0.14285714,0,0,0
formal_train,66141599,D0,7,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71|WMA_1abd4219ccfe10fe|WMA_6486946b2b76cacb,0.50000000,0.46927873,0.46927873,1,0.28571429,0.90203533,0.16696867,0.00000000,0,0,0
formal_train,66141599,D1,7,,WMA_0f49f9ca498d4b4c|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71|WMA_1abd4219ccfe10fe|WMA_6486946b2b76cacb,0.50000000,0.46927873,0.46927873,1,0.28571429,0.90203533,0.16696867,0.00000000,0,0,0
formal_train,66141599,D2,7,,WMA_585354f3977339d2|WMA_0f49f9ca498d4b4c|WMA_d9e84675acd6cf71|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba|22601|42475,0.50000000,0.96746798,0.96746798,1,0.85714286,0.96144050,0.21240664,0.14285714,0,0,0
formal_train,66141599,D3_TFIDF,7,,WMA_0f49f9ca498d4b4c|WMA_585354f3977339d2|WMA_e853d79431db5586|WMA_d9d4f9e5596f36ba|22601|42475|WMA_d9e84675acd6cf71,0.50000000,1.00000000,1.00000000,1,0.85714286,0.96144050,0.21240664,0.14285714,0,0,0
formal_train,66141599,MMR,7,0.60000000,WMA_0f49f9ca498d4b4c|22601|WMA_585354f3977339d2|42475|WMA_6486946b2b76cacb|WMA_d9d4f9e5596f36ba|WMA_e853d79431db5586,0.50000000,0.86034433,0.86034433,1,0.85714286,0.94373149,0.15293811,0.14285714,0,0,0
formal_train,66153565,B0,3,,76683|24070|158769,1.00000000,1.00000000,0.50086555,2,2.00000000,0.93558117,0.39447274,0.66666667,1,0,0
formal_train,66153565,D0,3,,24070|76683|WMA_a4c07a68523aeb78,1.00000000,1.00000000,0.50086555,2,2.00000000,0.86928163,0.08877194,0.33333333,1,0,0
formal_train,66153565,D1,3,,24070|76683|158769,1.00000000,1.00000000,0.50086555,2,2.00000000,0.93558117,0.39447274,0.66666667,1,0,0
formal_train,66153565,D2,3,,158769|76683|24070,1.00000000,1.00000000,0.50086555,2,2.00000000,0.93558117,0.39447274,0.66666667,1,0,0
formal_train,66153565,D3_TFIDF,3,,76683|158769|42,1.00000000,1.00000000,0.50086555,2,2.00000000,0.92201062,0.38256062,0.66666667,1,0,0
formal_train,66153565,MMR,3,0.60000000,76683|24070|42,1.00000000,1.00000000,0.50086555,2,2.00000000,0.92719827,0.08923102,0.66666667,1,0,0
formal_train,66153565,B0,5,,76683|24070|158769|42|223573,1.00000000,1.00000000,0.69302219,2,2.00000000,0.91859217,0.23460211,0.80000000,1,0,0
formal_train,66153565,D0,5,,24070|76683|WMA_a4c07a68523aeb78|158769|42,1.00000000,1.00000000,0.69302219,2,2.00000000,0.88619781,0.17728733,0.60000000,1,0,0
formal_train,66153565,D1,5,,24070|76683|158769|42|223573,1.00000000,1.00000000,0.69302219,2,2.00000000,0.91859217,0.23460211,0.80000000,1,0,0
formal_train,66153565,D2,5,,158769|76683|24070|WMA_a4c07a68523aeb78|42,1.00000000,1.00000000,0.69302219,2,2.00000000,0.88619781,0.17728733,0.60000000,1,0,0
formal_train,66153565,D3_TFIDF,5,,76683|158769|42|223573|42869,1.00000000,1.00000000,0.69302219,2,2.00000000,0.90765852,0.24872533,0.80000000,1,0,0
formal_train,66153565,MMR,5,0.60000000,76683|24070|42|42869|223573,1.00000000,1.00000000,0.69302219,2,2.00000000,0.91077111,0.16160385,0.80000000,1,0,0
formal_train,66153565,B0,7,,76683|24070|158769|42|223573|42869|WMA_a4c07a68523aeb78,1.00000000,1.00000000,0.85509562,2,2.00000000,0.88617854,0.16761814,0.71428571,1,0,0
formal_train,66153565,D0,7,,24070|76683|WMA_a4c07a68523aeb78|158769|42|223573|42869,1.00000000,1.00000000,0.85509562,2,2.00000000,0.88617854,0.16761814,0.71428571,1,0,0
formal_train,66153565,D1,7,,24070|76683|158769|42|223573|42869|156713,1.00000000,1.00000000,0.85509562,2,2.00000000,0.87076655,0.20081221,0.85714286,1,0,0
formal_train,66153565,D2,7,,158769|76683|24070|WMA_a4c07a68523aeb78|42|223573|42869,1.00000000,1.00000000,0.85509562,2,2.00000000,0.88617854,0.16761814,0.71428571,1,0,0
formal_train,66153565,D3_TFIDF,7,,76683|158769|42|223573|42869|24070|156713,1.00000000,1.00000000,0.85509562,2,2.00000000,0.87076655,0.20081221,0.85714286,1,0,0
formal_train,66153565,MMR,7,0.60000000,76683|24070|42|42869|223573|WMA_a4c07a68523aeb78|125238,1.00000000,1.00000000,0.85509562,2,2.00000000,0.84125846,0.13810872,0.61904762,1,0,0
formal_train,66181215,B0,3,,WMA_360e21b3daa7bd19|WMA_b8529f6b5012720d|WMA_9e9d267aee5e80a8,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99757530,0.19406551,0.66666667,1,1,1
formal_train,66181215,D0,3,,WMA_360e21b3daa7bd19|57900|75412,1.00000000,0.46927873,0.23504555,2,0.66666667,0.96657052,0.33555577,0.00000000,1,1,1
formal_train,66181215,D1,3,,WMA_360e21b3daa7bd19|57900|75412,1.00000000,0.46927873,0.23504555,2,0.66666667,0.96657052,0.33555577,0.00000000,1,1,1
formal_train,66181215,D2,3,,WMA_360e21b3daa7bd19|WMA_9e9d267aee5e80a8|57900,1.00000000,0.76536064,0.38334278,2,1.33333333,0.98357060,0.08561432,0.16666667,1,1,1
formal_train,66181215,D3_TFIDF,3,,WMA_7e1d66e248912d67|82782|47989,1.00000000,0.46927873,0.23504555,2,0.66666667,0.92426503,0.07769369,0.00000000,1,1,1
formal_train,66181215,MMR,3,0.60000000,WMA_360e21b3daa7bd19|WMA_7e1d66e248912d67|57900,1.00000000,0.76536064,0.38334278,2,1.33333333,0.98262086,0.02733380,0.33333333,1,1,1
formal_train,66181215,B0,5,,WMA_360e21b3daa7bd19|WMA_b8529f6b5012720d|WMA_9e9d267aee5e80a8|WMA_478833cc2da9677a|WMA_24943ac8a6c71ae7,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99647678,0.22806868,0.80000000,1,1,1
formal_train,66181215,D0,5,,WMA_360e21b3daa7bd19|57900|75412|82782|47989,1.00000000,0.33916021,0.23504555,2,0.40000000,0.93581548,0.12527900,0.00000000,1,1,1
formal_train,66181215,D1,5,,WMA_360e21b3daa7bd19|57900|75412|82782|47989,1.00000000,0.33916021,0.23504555,2,0.40000000,0.93581548,0.12527900,0.00000000,1,1,1
formal_train,66181215,D2,5,,WMA_360e21b3daa7bd19|WMA_9e9d267aee5e80a8|57900|75412|53041,1.00000000,0.68435155,0.47427081,2,1.20000000,0.95026594,0.14746697,0.20000000,1,1,1
formal_train,66181215,D3_TFIDF,5,,WMA_7e1d66e248912d67|82782|47989|WMA_360e21b3daa7bd19|WMA_b8529f6b5012720d,1.00000000,0.61643363,0.42720219,2,1.20000000,0.95384851,0.09514236,0.30000000,1,1,1
formal_train,66181215,MMR,5,0.60000000,WMA_360e21b3daa7bd19|WMA_7e1d66e248912d67|57900|WMA_478833cc2da9677a|WMA_9e9d267aee5e80a8,1.00000000,0.83041990,0.57549942,2,1.60000000,0.98786190,0.10050461,0.45000000,1,1,1
formal_train,66181215,B0,7,,WMA_360e21b3daa7bd19|WMA_b8529f6b5012720d|WMA_9e9d267aee5e80a8|WMA_478833cc2da9677a|WMA_24943ac8a6c71ae7|WMA_7e1d66e248912d67|WMA_ed073ee1fabbe341,1.00000000,1.00000000,0.85509562,2,2.00000000,0.99287065,0.21402438,0.85714286,1,1,1
formal_train,66181215,D0,7,,WMA_360e21b3daa7bd19|57900|75412|82782|47989|WMA_9e9d267aee5e80a8|53013,1.00000000,0.37278926,0.31877046,2,0.57142857,0.90090639,0.17756073,0.02380952,1,1,1
formal_train,66181215,D1,7,,WMA_360e21b3daa7bd19|57900|75412|82782|47989|WMA_9e9d267aee5e80a8|53013,1.00000000,0.37278926,0.31877046,2,0.57142857,0.90090639,0.17756073,0.02380952,1,1,1
formal_train,66181215,D2,7,,WMA_360e21b3daa7bd19|WMA_9e9d267aee5e80a8|57900|75412|53041|82782|WMA_7e1d66e248912d67,1.00000000,0.64626612,0.55261933,2,1.14285714,0.95279586,0.10756307,0.19047619,1,1,1
formal_train,66181215,D3_TFIDF,7,,WMA_7e1d66e248912d67|82782|47989|WMA_360e21b3daa7bd19|WMA_b8529f6b5012720d|WMA_9e9d267aee5e80a8|WMA_478833cc2da9677a,1.00000000,0.68913418,0.58927562,2,1.42857143,0.96581278,0.12068036,0.38095238,1,1,1
formal_train,66181215,MMR,7,0.60000000,WMA_360e21b3daa7bd19|WMA_7e1d66e248912d67|57900|WMA_478833cc2da9677a|WMA_9e9d267aee5e80a8|82782|WMA_24943ac8a6c71ae7,1.00000000,0.76464891,0.65384794,2,1.42857143,0.97980159,0.09875013,0.38095238,1,1,1
formal_train,66185213,B0,3,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879,1.00000000,1.00000000,0.46900009,1,2.00000000,0.99694286,0.27010742,1.00000000,1,0,0
formal_train,66185213,D0,3,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad,1.00000000,0.70391809,0.33013765,1,1.33333333,0.90930325,0.34175030,0.33333333,1,0,0
formal_train,66185213,D1,3,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad,1.00000000,0.70391809,0.33013765,1,1.33333333,0.90930325,0.34175030,0.33333333,1,0,0
formal_train,66185213,D2,3,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879,1.00000000,1.00000000,0.46900009,1,2.00000000,0.99694286,0.27010742,1.00000000,1,0,0
formal_train,66185213,D3_TFIDF,3,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879,1.00000000,1.00000000,0.46900009,1,2.00000000,0.99694286,0.27010742,1.00000000,1,0,0
formal_train,66185213,MMR,3,0.60000000,WMA_db0e1ec03dcafb30|WMA_35143a9c2a923bd2|198879,1.00000000,1.00000000,0.46900009,1,2.00000000,0.98732215,0.05782200,1.00000000,1,0,0
formal_train,66185213,B0,5,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|139998,1.00000000,1.00000000,0.64893158,1,2.00000000,0.99073035,0.16053073,1.00000000,1,0,0
formal_train,66185213,D0,5,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad|198879|114905,1.00000000,0.78601374,0.51006913,1,1.60000000,0.94043058,0.21065576,0.60000000,1,0,0
formal_train,66185213,D1,5,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad|198879|114905,1.00000000,0.78601374,0.51006913,1,1.60000000,0.94043058,0.21065576,0.60000000,1,0,0
formal_train,66185213,D2,5,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|209233,1.00000000,1.00000000,0.64893158,1,2.00000000,0.98473935,0.23563650,1.00000000,1,0,0
formal_train,66185213,D3_TFIDF,5,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|209233,1.00000000,1.00000000,0.64893158,1,2.00000000,0.98473935,0.23563650,1.00000000,1,0,0
formal_train,66185213,MMR,5,0.60000000,WMA_db0e1ec03dcafb30|WMA_35143a9c2a923bd2|198879|139998|86848,1.00000000,1.00000000,0.64893158,1,2.00000000,0.98328809,0.07833859,1.00000000,1,0,0
formal_train,66185213,B0,7,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|139998|86848|WMA_35143a9c2a923bd2,1.00000000,1.00000000,0.80069377,1,2.00000000,0.98527958,0.13131640,1.00000000,1,0,0
formal_train,66185213,D0,7,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad|198879|114905|139998|86848,1.00000000,0.82657234,0.66183132,1,1.71428571,0.95094670,0.14640954,0.71428571,1,0,0
formal_train,66185213,D1,7,,WMA_db0e1ec03dcafb30|WMA_56643093671905db|WMA_7d4db252e15890ad|198879|114905|139998|86848,1.00000000,0.82657234,0.66183132,1,1.71428571,0.95094670,0.14640954,0.71428571,1,0,0
formal_train,66185213,D2,7,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|209233|139998|86848,1.00000000,1.00000000,0.80069377,1,2.00000000,0.98259582,0.15639835,1.00000000,1,0,0
formal_train,66185213,D3_TFIDF,7,,WMA_db0e1ec03dcafb30|WMA_7d4db252e15890ad|198879|114905|209233|139998|86848,1.00000000,1.00000000,0.80069377,1,2.00000000,0.98259582,0.15639835,1.00000000,1,0,0
formal_train,66185213,MMR,7,0.60000000,WMA_db0e1ec03dcafb30|WMA_35143a9c2a923bd2|198879|139998|86848|114905|198880,1.00000000,1.00000000,0.80069377,1,2.00000000,0.97615455,0.11121310,1.00000000,1,0,0
formal_train,66221925,B0,3,,WMA_14cd947f19edd201|118235|47395,1.00000000,1.00000000,0.53900313,2,2.00000000,0.99612594,0.24726336,1.00000000,1,0,0
formal_train,66221925,D0,3,,WMA_14cd947f19edd201|118235|47395,1.00000000,1.00000000,0.53900313,2,2.00000000,0.99612594,0.24726336,1.00000000,1,0,0
formal_train,66221925,D1,3,,WMA_14cd947f19edd201|118235|47395,1.00000000,1.00000000,0.53900313,2,2.00000000,0.99612594,0.24726336,1.00000000,1,0,0
formal_train,66221925,D2,3,,WMA_14cd947f19edd201|121572|40771,1.00000000,1.00000000,0.53900313,2,2.00000000,0.98813214,0.36685142,1.00000000,1,0,0
formal_train,66221925,D3_TFIDF,3,,WMA_14cd947f19edd201|121572|40771,1.00000000,1.00000000,0.53900313,2,2.00000000,0.98813214,0.36685142,1.00000000,1,0,0
formal_train,66221925,MMR,3,0.60000000,WMA_14cd947f19edd201|121572|118235,1.00000000,1.00000000,0.53900313,2,2.00000000,0.99359161,0.09182219,1.00000000,1,0,0
formal_train,66221925,B0,5,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572,1.00000000,1.00000000,0.74579122,2,2.00000000,0.99356198,0.19470959,1.00000000,1,0,0
formal_train,66221925,D0,5,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572,1.00000000,1.00000000,0.74579122,2,2.00000000,0.99356198,0.19470959,1.00000000,1,0,0
formal_train,66221925,D1,5,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572,1.00000000,1.00000000,0.74579122,2,2.00000000,0.99356198,0.19470959,1.00000000,1,0,0
formal_train,66221925,D2,5,,WMA_14cd947f19edd201|121572|40771|WMA_c2a0fe8ccccbe274|118235,1.00000000,1.00000000,0.74579122,2,2.00000000,0.95608723,0.19341371,1.00000000,1,0,0
formal_train,66221925,D3_TFIDF,5,,WMA_14cd947f19edd201|121572|40771|WMA_c2a0fe8ccccbe274|118235,1.00000000,1.00000000,0.74579122,2,2.00000000,0.95608723,0.19341371,1.00000000,1,0,0
formal_train,66221925,MMR,5,0.60000000,WMA_14cd947f19edd201|121572|118235|219275|47395,1.00000000,1.00000000,0.74579122,2,2.00000000,0.99124688,0.14941071,1.00000000,1,0,0
formal_train,66221925,B0,7,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572|219275|40771,1.00000000,1.00000000,0.92020546,2,2.00000000,0.98974727,0.19220668,1.00000000,1,0,0
formal_train,66221925,D0,7,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572|219275|40771,1.00000000,1.00000000,0.92020546,2,2.00000000,0.98974727,0.19220668,1.00000000,1,0,0
formal_train,66221925,D1,7,,WMA_14cd947f19edd201|118235|47395|WMA_0e64689fbc56b9ce|121572|219275|40771,1.00000000,1.00000000,0.92020546,2,2.00000000,0.98974727,0.19220668,1.00000000,1,0,0
formal_train,66221925,D2,7,,WMA_14cd947f19edd201|121572|40771|WMA_c2a0fe8ccccbe274|118235|47395|WMA_0e64689fbc56b9ce,1.00000000,1.00000000,0.92020546,2,2.00000000,0.96678161,0.19042572,1.00000000,1,0,0
formal_train,66221925,D3_TFIDF,7,,WMA_14cd947f19edd201|121572|40771|WMA_c2a0fe8ccccbe274|118235|47395|WMA_0e64689fbc56b9ce,1.00000000,1.00000000,0.92020546,2,2.00000000,0.96678161,0.19042572,1.00000000,1,0,0
formal_train,66221925,MMR,7,0.60000000,WMA_14cd947f19edd201|121572|118235|219275|47395|WMA_0e64689fbc56b9ce|WMA_c2a0fe8ccccbe274,1.00000000,1.00000000,0.92020546,2,2.00000000,0.96686725,0.17027171,1.00000000,1,0,0
formal_train,66225766,B0,3,,WMA_86457a8f62f5ddb6|122207|80920,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99671300,0.33866417,0.66666667,1,0,0
formal_train,66225766,D0,3,,WMA_86457a8f62f5ddb6|80920|122208,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99607978,0.27453224,0.66666667,1,0,0
formal_train,66225766,D1,3,,WMA_86457a8f62f5ddb6|122207|80920,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99671300,0.33866417,0.66666667,1,0,0
formal_train,66225766,D2,3,,WMA_86457a8f62f5ddb6|122207|80920,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99671300,0.33866417,0.66666667,1,0,0
formal_train,66225766,D3_TFIDF,3,,WMA_86457a8f62f5ddb6|122207|80920,1.00000000,1.00000000,0.50086555,2,2.00000000,0.99671300,0.33866417,0.66666667,1,0,0
formal_train,66225766,MMR,3,0.60000000,WMA_86457a8f62f5ddb6|48005|10458,1.00000000,1.00000000,0.50086555,2,2.00000000,0.97994826,0.15429117,0.66666667,1,0,0
formal_train,66225766,B0,5,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99566582,0.30031102,0.70000000,1,0,0
formal_train,66225766,D0,5,,WMA_86457a8f62f5ddb6|80920|122208|110153|10458,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99344863,0.25191212,0.80000000,1,0,0
formal_train,66225766,D1,5,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99566582,0.30031102,0.70000000,1,0,0
formal_train,66225766,D2,5,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99566582,0.30031102,0.70000000,1,0,0
formal_train,66225766,D3_TFIDF,5,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153,1.00000000,1.00000000,0.69302219,2,2.00000000,0.99566582,0.30031102,0.70000000,1,0,0
formal_train,66225766,MMR,5,0.60000000,WMA_86457a8f62f5ddb6|48005|10458|122208|176259,1.00000000,1.00000000,0.69302219,2,2.00000000,0.98369715,0.19712583,0.80000000,1,0,0
formal_train,66225766,B0,7,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153|10458|176259,1.00000000,1.00000000,0.85509562,2,2.00000000,0.99254054,0.25519282,0.76190476,1,0,0
formal_train,66225766,D0,7,,WMA_86457a8f62f5ddb6|80920|122208|110153|10458|176259|83012,1.00000000,1.00000000,0.85509562,2,2.00000000,0.98937983,0.26403764,0.85714286,1,0,0
formal_train,66225766,D1,7,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153|10458|176259,1.00000000,1.00000000,0.85509562,2,2.00000000,0.99254054,0.25519282,0.76190476,1,0,0
formal_train,66225766,D2,7,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153|10458|176259,1.00000000,1.00000000,0.85509562,2,2.00000000,0.99254054,0.25519282,0.76190476,1,0,0
formal_train,66225766,D3_TFIDF,7,,WMA_86457a8f62f5ddb6|122207|80920|122208|110153|10458|176259,1.00000000,1.00000000,0.85509562,2,2.00000000,0.99254054,0.25519282,0.76190476,1,0,0
formal_train,66225766,MMR,7,0.60000000,WMA_86457a8f62f5ddb6|48005|10458|122208|176259|80920|122207,1.00000000,1.00000000,0.85509562,2,2.00000000,0.98716572,0.22162947,0.76190476,1,0,0
formal_train,66343197,B0,3,,WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9|141196,1.00000000,0.23463936,0.19519002,1,0.66666667,0.98757386,0.13592923,0.00000000,1,0,0
formal_train,66343197,D0,3,,141196|WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9,1.00000000,0.46927873,0.39038005,1,0.66666667,0.98757386,0.13592923,0.00000000,1,0,0
formal_train,66343197,D1,3,,141196|WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9,1.00000000,0.46927873,0.39038005,1,0.66666667,0.98757386,0.13592923,0.00000000,1,0,0
formal_train,66343197,D2,3,,WMA_bd4dce4f642fa2f9|WMA_05380da7f6bda880|141196,1.00000000,0.23463936,0.19519002,1,0.66666667,0.98757386,0.13592923,0.00000000,1,0,0
formal_train,66343197,D3_TFIDF,3,,WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9|141196,1.00000000,0.23463936,0.19519002,1,0.66666667,0.98757386,0.13592923,0.00000000,1,0,0
formal_train,66343197,MMR,3,0.60000000,WMA_05380da7f6bda880|141196|WMA_9ac75939ff10e2ca,1.00000000,0.29608191,0.24630239,1,0.66666667,0.96579524,0.06169345,0.00000000,1,0,0
formal_train,66343197,B0,5,,WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9|141196|WMA_9ac75939ff10e2ca|WMA_bde2260253e5ca72,1.00000000,0.34620964,0.34620964,1,0.80000000,0.93735976,0.11576065,0.10000000,1,0,0
formal_train,66343197,D0,5,,141196|WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9|WMA_9ac75939ff10e2ca|100582,1.00000000,0.39038005,0.39038005,1,0.40000000,0.87381506,0.09124059,0.00000000,1,0,0
formal_train,66343197,D1,5,,141196|WMA_05380da7f6bda880|WMA_bd4dce4f642fa2f9|WMA_9ac75939ff10e2ca|100582,1.00000000,0.39038005,0.39038005,1,0.40000000,0.87381506,0.09124059,0.00000000,1,0,0
