split,qid,method,k,lambda,selected_doc_ids,selected_scores,demand_cov,ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,jaccard_vs_b0,replacement_count_vs_b0
formal_train,60089214,MMR,5,0.60000000,WMA_a5bf10b5014aae85|WMA_763b13545515b8d6|123416|55173|WMA_8e6f8e9f5c473a70,0.99992251;0.97590315;0.94190377;0.93835282;0.84873205,1.00000000,0.74090964,4,1.60000000,0.94096286,0.14200494,0.18333333,1.00000000,0
formal_train,60089214,D3_TFIDF,5,,WMA_763b13545515b8d6|WMA_a5bf10b5014aae85|WMA_8e6f8e9f5c473a70|123416|80629,0.99992251;0.97590315;0.94190377;0.93835282;0.84148884,1.00000000,0.76188708,4,1.60000000,0.93951422,0.18750491,0.37500000,0.66666667,1
formal_train,60233474,B0,5,,WMA_4e350181995e9309|138200|35138|49612|65677,0.99476033;0.99371922;0.98924762;0.98921788;0.98041248,0.75000000,0.64893158,3,2.00000000,0.98947151,0.13710635,0.80000000,1.00000000,0
formal_train,60233474,MMR,5,0.60000000,WMA_4e350181995e9309|35138|169875|65677|45705,0.99476033;0.98924762;0.98041248;0.97329289;0.97069550,1.00000000,0.64893158,4,2.00000000,0.98168176,0.08426343,0.71666667,0.42857143,2
formal_train,60233474,D3_TFIDF,5,,WMA_4e350181995e9309|49612|45705|90695|52481,0.99476033;0.98921788;0.97069550;0.93935055;0.91877490,0.75000000,0.64893158,3,2.00000000,0.96255983,0.14104060,0.73333333,0.25000000,3
formal_train,60495256,B0,5,,WMA_cd7c6d3571f832ef|61356|167754|73938|61977,0.97694200;0.93957752;0.93795907;0.93781292;0.84416980,1.00000000,0.74579122,3,2.00000000,0.92729226,0.18233610,0.46666667,1.00000000,0
formal_train,60495256,MMR,5,0.60000000,WMA_cd7c6d3571f832ef|61356|167754|44768|5807,0.97694200;0.93957752;0.93795907;0.83195114;0.73543233,1.00000000,0.74579122,3,2.00000000,0.88437241,0.06969628,0.48333333,0.42857143,2
formal_train,60495256,D3_TFIDF,5,,61356|WMA_cd7c6d3571f832ef|167754|73938|157576,0.97694200;0.93957752;0.93795907;0.93781292;0.00012181,1.00000000,0.74579122,3,2.00000000,0.75848267,0.12419035,0.48333333,0.66666667,1
formal_train,62576253,B0,5,,80929|80928|65932|144888|48446,0.94387096;0.93421596;0.91289884;0.90127492;0.86399931,1.00000000,0.81046163,4,2.00000000,0.91125200,0.29897298,0.42500000,1.00000000,0
formal_train,62576253,MMR,5,0.60000000,80929|80928|32904|65932|144888,0.94387096;0.93421596;0.91289884;0.90127492;0.85095656,1.00000000,0.67302346,4,1.60000000,0.90864345,0.17132593,0.19166667,0.66666667,1
formal_train,62576253,D3_TFIDF,5,,65932|80929|80928|144888|32904,0.94387096;0.93421596;0.91289884;0.90127492;0.85095656,1.00000000,0.70412495,4,1.60000000,0.90864345,0.17132593,0.19166667,0.66666667,1
formal_train,62701026,B0,5,,WMA_72cb79e0e4bd81bf|WMA_ccb84f9ac06e4ed9|WMA_c1763e37402367db|WMA_6f0f862e4e48d5d0|WMA_55ee9c21b80719c6,0.99992955;0.99966896;0.99949384;0.99948537;0.99946266,1.00000000,0.64893158,2,2.00000000,0.99960808,0.23253293,0.70000000,1.00000000,0
formal_train,62701026,MMR,5,0.60000000,WMA_72cb79e0e4bd81bf|226147|WMA_fba1671240df0268|226128|WMA_c1763e37402367db,0.99992955;0.99949384;0.99807149;0.99400181;0.99336970,1.00000000,0.64893158,2,2.00000000,0.99697328,0.09949762,0.70000000,0.25000000,3
formal_train,62701026,D3_TFIDF,5,,WMA_fba1671240df0268|WMA_72cb79e0e4bd81bf|WMA_6f0f862e4e48d5d0|WMA_55ee9c21b80719c6|44468,0.99992955;0.99948537;0.99946266;0.99922204;0.99807149,1.00000000,0.64893158,2,2.00000000,0.99923422,0.22713124,1.00000000,0.42857143,2
formal_train,62873033,B0,5,,WMA_0d109f45380b29ea|WMA_884c9bcc2ead7936|WMA_1656bdbf40a136b0|207755|144091,0.99992466;0.99986601;0.99976343;0.99395519;0.99153531,1.00000000,0.70412495,1,1.60000000,0.99700892,0.20267038,0.60000000,1.00000000,0
formal_train,62873033,MMR,5,0.60000000,WMA_0d109f45380b29ea|207755|13121|144091|WMA_afd8f5ee32156291,0.99992466;0.99395519;0.99153531;0.98240638;0.95386237,1.00000000,0.44830399,1,0.80000000,0.98433678,0.05450196,0.10000000,0.42857143,2
formal_train,62873033,D3_TFIDF,5,,WMA_884c9bcc2ead7936|WMA_0d109f45380b29ea|WMA_1656bdbf40a136b0|207755|144091,0.99992466;0.99986601;0.99976343;0.99395519;0.99153531,1.00000000,0.70412495,1,1.60000000,0.99700892,0.20267038,0.60000000,1.00000000,0
formal_train,62873853,B0,5,,WMA_8106af5b64194f66|WMA_070df3bfeb6f3ace|211536|22724|152013,0.99967217;0.99915123;0.99640357;0.99265528;0.99023378,1.00000000,0.64893158,2,2.00000000,0.99562321,0.11278037,0.70000000,1.00000000,0
formal_train,62873853,MMR,5,0.60000000,WMA_8106af5b64194f66|22724|152013|211536|4700,0.99967217;0.99640357;0.99265528;0.99023378;0.98926288,1.00000000,0.64893158,2,2.00000000,0.99364554,0.10651222,0.70000000,0.66666667,1
formal_train,62873853,D3_TFIDF,5,,WMA_8106af5b64194f66|WMA_070df3bfeb6f3ace|22724|152013|4700,0.99967217;0.99915123;0.99265528;0.99023378;0.98926288,1.00000000,0.64893158,2,2.00000000,0.99419507,0.16618935,0.70000000,0.66666667,1
formal_train,62875638,B0,5,,WMA_9fa8ec42f989e603|WMA_d0cb771007580b4b|WMA_51fbde00121010f8|WMA_0147a45d5cdbeda7|34914,0.99997604;0.99987268;0.99981326;0.99920720;0.98085058,1.00000000,0.64893158,5,2.00000000,0.99594395,0.21733152,0.44833333,1.00000000,0
formal_train,62875638,MMR,5,0.60000000,WMA_9fa8ec42f989e603|34914|13903|WMA_0147a45d5cdbeda7|WMA_51fbde00121010f8,0.99997604;0.99981326;0.99920720;0.98085058;0.96551204,1.00000000,0.64893158,5,2.00000000,0.98907182,0.14383585,0.46500000,0.66666667,1
formal_train,62875638,D3_TFIDF,5,,WMA_9fa8ec42f989e603|WMA_d0cb771007580b4b|WMA_51fbde00121010f8|WMA_0147a45d5cdbeda7|34914,0.99997604;0.99987268;0.99981326;0.99920720;0.98085058,1.00000000,0.64893158,5,2.00000000,0.99594395,0.21733152,0.44833333,1.00000000,0
formal_train,62917834,B0,5,,WMA_1241450c1628ea20|WMA_72029596e107c171|WMA_3babd2fdd29fdf7f|WMA_abe0178298517f01|139414,0.99991035;0.99916279;0.99772817;0.99761152;0.94227922,1.00000000,0.64893158,3,2.00000000,0.98733841,0.22853601,1.00000000,1.00000000,0
formal_train,62917834,MMR,5,0.60000000,WMA_1241450c1628ea20|139414|WMA_3babd2fdd29fdf7f|WMA_abe0178298517f01|97148,0.99991035;0.99772817;0.99761152;0.94227922;0.93108529,1.00000000,0.64893158,3,2.00000000,0.97372291,0.12719463,1.00000000,0.66666667,1
formal_train,62917834,D3_TFIDF,5,,50723|WMA_1241450c1628ea20|WMA_3babd2fdd29fdf7f|109172|108852,0.99991035;0.99772817;0.88700306;0.84059924;0.83882999,1.00000000,0.64893158,3,2.00000000,0.91281416,0.13388463,0.80000000,0.25000000,3
formal_train,63384483,B0,5,,79473|209233|50248|220809|114905,0.97774774;0.96798587;0.96793246;0.96689701;0.96591616,1.00000000,0.64893158,3,2.00000000,0.96929585,0.19021570,0.80000000,1.00000000,0
formal_train,63384483,MMR,5,0.60000000,79473|220809|104713|209233|50248,0.97774774;0.96798587;0.96793246;0.96689701;0.96263450,1.00000000,0.64893158,3,2.00000000,0.96863952,0.14700407,0.80000000,0.66666667,1
formal_train,63384483,D3_TFIDF,5,,79473|220809|104713|3046|209233,0.97774774;0.96798587;0.96689701;0.96263450;0.93540478,1.00000000,0.64893158,3,2.00000000,0.96213398,0.15767601,0.80000000,0.42857143,2
formal_train,63406322,B0,5,,WMA_1e478c7b8a17b28c|WMA_70a345ecc07eb0a3|153231|WMA_a1e68de04512256e|WMA_c6f678422a505104,0.99987578;0.99917716;0.99908054;0.99907756;0.99746847,0.80000000,0.64893158,4,2.00000000,0.99893590,0.27203825,0.77500000,1.00000000,0
formal_train,63406322,MMR,5,0.60000000,WMA_1e478c7b8a17b28c|124355|58507|WMA_b51b07031d9330d8|130596,0.99987578;0.99266511;0.99014413;0.97509390;0.97448492,1.00000000,0.64893158,5,2.00000000,0.98645277,0.09657097,0.77000000,0.11111111,4
formal_train,63406322,D3_TFIDF,5,,WMA_70a345ecc07eb0a3|WMA_1e478c7b8a17b28c|WMA_f5478b2bad6dc6ea|WMA_5f05aabd3be6dc86|153231,0.99987578;0.99917716;0.99908054;0.96391308;0.95942807,1.00000000,0.64893158,5,2.00000000,0.98429493,0.15528838,0.54833333,0.42857143,2
formal_train,63466079,B0,5,,WMA_ef92c3e41655e113|WMA_07192a52a488f3d8|WMA_5cb9e77af187415b|WMA_6a3c4ef198fda548|68807,0.99979275;0.99940133;0.99720436;0.98640150;0.96758974,1.00000000,0.64893158,3,2.00000000,0.99007794,0.18026561,0.68333333,1.00000000,0
formal_train,63466079,MMR,5,0.60000000,WMA_ef92c3e41655e113|68807|WMA_2948ddcd2f7ee682|WMA_5cb9e77af187415b|41114,0.99979275;0.99720436;0.96758974;0.95952159;0.93863064,0.66666667,0.64893158,2,2.00000000,0.97254782,0.06558560,1.00000000,0.42857143,2
formal_train,63466079,D3_TFIDF,5,,WMA_6a3c4ef198fda548|WMA_ef92c3e41655e113|WMA_07192a52a488f3d8|WMA_5cb9e77af187415b|WMA_2948ddcd2f7ee682,0.99979275;0.99940133;0.99720436;0.98640150;0.95952159,1.00000000,0.64893158,3,2.00000000,0.98846431,0.13562340,0.68333333,0.66666667,1
formal_train,63540771,B0,5,,WMA_c327092ee48d7aab|WMA_f6d83382c00c2779|WMA_c2db3f40157b0cf6|210144|WMA_0015922cfb0b0ad3,0.99734902;0.99683678;0.99583048;0.99105740;0.99091691,0.66666667,0.64893158,2,2.00000000,0.99439812,0.26745714,0.70000000,1.00000000,0
formal_train,63540771,MMR,5,0.60000000,WMA_c327092ee48d7aab|186562|WMA_f6d83382c00c2779|210144|WMA_c2db3f40157b0cf6,0.99734902;0.99683678;0.99583048;0.99105740;0.96251070,0.66666667,0.64893158,2,2.00000000,0.98871688,0.18105587,0.70000000,0.66666667,1
formal_train,63540771,D3_TFIDF,5,,WMA_c327092ee48d7aab|186563|WMA_c2db3f40157b0cf6|WMA_f6d83382c00c2779|WMA_0015922cfb0b0ad3,0.99734902;0.99683678;0.99583048;0.99091691;0.97043544,1.00000000,0.64893158,3,2.00000000,0.99027373,0.22139263,0.60000000,0.66666667,1
formal_train,63620102,B0,5,,WMA_0eccb2c2bde9e976|WMA_7b36b9aedf2a271b|WMA_ffebe5eb8bab3546|WMA_3087fb458ce7c68a|37185,0.99987590;0.99983132;0.99962497;0.99805909;0.99662685,1.00000000,0.64893158,3,2.00000000,0.99880363,0.21871189,0.86666667,1.00000000,0
formal_train,63620102,MMR,5,0.60000000,WMA_0eccb2c2bde9e976|WMA_ffebe5eb8bab3546|207646|37185|WMA_efb4d2f14d4a62bf,0.99987590;0.99962497;0.99662685;0.98984617;0.93705374,1.00000000,0.64893158,3,2.00000000,0.98460553,0.14436899,0.80000000,0.42857143,2
formal_train,63620102,D3_TFIDF,5,,WMA_0eccb2c2bde9e976|WMA_3087fb458ce7c68a|WMA_efb4d2f14d4a62bf|WMA_7b36b9aedf2a271b|WMA_ffebe5eb8bab3546,0.99987590;0.99983132;0.99962497;0.99805909;0.98984617,1.00000000,0.64893158,3,2.00000000,0.99744749,0.23937314,0.80000000,0.66666667,1
formal_train,63668975,B0,5,,WMA_9269470961140b27|WMA_449015463a7a07c9|WMA_77bb6afa387ae5a2|WMA_1024ad890a20fccf|WMA_764f326b7c18f957,0.99886465;0.99748480;0.99739897;0.99726522;0.98781502,1.00000000,0.81046163,2,2.00000000,0.99576573,0.24107474,0.70000000,1.00000000,0
formal_train,63668975,MMR,5,0.60000000,WMA_9269470961140b27|WMA_77bb6afa387ae5a2|WMA_1024ad890a20fccf|WMA_764f326b7c18f957|54011,0.99886465;0.99739897;0.99726522;0.98781502;0.77993649,1.00000000,0.81046163,2,2.00000000,0.95225607,0.19483615,0.70000000,0.66666667,1
formal_train,63668975,D3_TFIDF,5,,WMA_9269470961140b27|WMA_1024ad890a20fccf|WMA_764f326b7c18f957|54011|WMA_449015463a7a07c9,0.99886465;0.99748480;0.99726522;0.98781502;0.77993649,1.00000000,0.81046163,2,2.00000000,0.95227324,0.21386628,0.80000000,0.66666667,1
formal_train,63738454,B0,5,,WMA_15bcde4d9d424542|136517|145599|155939|158954,0.99563211;0.98629969;0.98629969;0.98629969;0.98629969,0.50000000,0.74579122,1,2.00000000,0.98816618,0.99274733,1.00000000,1.00000000,0
formal_train,63738454,MMR,5,0.60000000,WMA_15bcde4d9d424542|153099|69907|71397|136517,0.99563211;0.98629969;0.97251749;0.81045508;0.48761132,0.50000000,0.35079430,1,0.80000000,0.85050314,0.22955167,0.10000000,0.25000000,3
formal_train,63738454,D3_TFIDF,5,,WMA_15bcde4d9d424542|153099|71397|136517|145599,0.99563211;0.98629969;0.98629969;0.97251749;0.81045508,0.50000000,0.45973079,1,1.20000000,0.95024081,0.41751851,0.30000000,0.42857143,2
formal_train,63796965,B0,5,,WMA_427d139472c0a2bd|215056|WMA_881fdfad454104b3|131891|203479,0.99986088;0.99881208;0.99828041;0.99517256;0.99494654,1.00000000,0.64893158,3,2.00000000,0.99741449,0.22896589,1.00000000,1.00000000,0
formal_train,63796965,MMR,5,0.60000000,WMA_427d139472c0a2bd|WMA_554088b2def257ee|131891|215056|WMA_d5de5f816ac9de31,0.99986088;0.99881208;0.99517256;0.99470359;0.97683060,1.00000000,0.64893158,3,2.00000000,0.99307594,0.13271953,0.80000000,0.42857143,2
formal_train,63796965,D3_TFIDF,5,,215056|WMA_d5de5f816ac9de31|109485|WMA_427d139472c0a2bd|WMA_554088b2def257ee,0.99986088;0.99881208;0.99470359;0.97683060;0.92196113,1.00000000,0.64893158,3,2.00000000,0.97843366,0.13312165,0.80000000,0.25000000,3
formal_train,63887530,B0,5,,WMA_7539ef47772763b9|71644|WMA_bee925af0119a7c9|71662|136170,0.99884415;0.99262142;0.98929799;0.98353344;0.97440773,1.00000000,0.55414321,2,1.60000000,0.98774095,0.18055321,0.45000000,1.00000000,0
formal_train,63887530,MMR,5,0.60000000,WMA_7539ef47772763b9|71662|127079|136170|84328,0.99884415;0.98353344;0.97440773;0.96886551;0.96102571,1.00000000,0.51006913,2,1.60000000,0.97733531,0.11588022,0.45000000,0.42857143,2
formal_train,63887530,D3_TFIDF,5,,71644|WMA_7539ef47772763b9|41210|136170|WMA_bee925af0119a7c9,0.99884415;0.99262142;0.98929799;0.97440773;0.93070674,1.00000000,0.53888569,2,1.60000000,0.97717561,0.15740964,0.45000000,0.66666667,1
formal_train,63895803,B0,5,,WMA_2f84cd550800a89e|WMA_07588c27fced17ea|WMA_d835ac6d2b573410|16197|7037,0.99994636;0.99991846;0.99991441;0.99058211;0.98524958,1.00000000,0.64893158,4,2.00000000,0.99512218,0.18539883,0.64166667,1.00000000,0
formal_train,63895803,MMR,5,0.60000000,WMA_2f84cd550800a89e|7037|90073|91367|16197,0.99994636;0.99058211;0.98524958;0.97345042;0.97266138,1.00000000,0.53888569,4,1.60000000,0.98437797,0.12517290,0.34166667,0.42857143,2
formal_train,63895803,D3_TFIDF,5,,WMA_2f84cd550800a89e|81919|16197|7037|WMA_a07d360590fa4e7d,0.99994636;0.99058211;0.98524958;0.98352909;0.88270003,1.00000000,0.64893158,4,2.00000000,0.96840143,0.14539733,0.50833333,0.42857143,2
formal_train,64051485,B0,5,,WMA_4cd95ae1617564d0|WMA_5345be5ebe1f0491|51598|155499|153788,0.99959701;0.99888986;0.99573237;0.99439067;0.99379820,0.66666667,0.55850759,2,0.80000000,0.99648162,0.17996498,0.05000000,1.00000000,0
formal_train,64051485,MMR,5,0.60000000,WMA_4cd95ae1617564d0|120633|139286|155499|153788,0.99959701;0.99439067;0.99379820;0.99215043;0.99035525,0.66666667,0.55850759,2,0.80000000,0.99405831,0.08689542,0.05000000,0.42857143,2
formal_train,64051485,D3_TFIDF,5,,155499|120633|120635|WMA_716b8ce2da795b22|WMA_7f48fd7488b06e93,0.99439067;0.99035525;0.98867738;0.98667890;0.98092526,0.66666667,0.39038005,2,0.40000000,0.98820549,0.29542906,0.00000000,0.11111111,4
formal_train,64162670,B0,5,,WMA_82d5b47072f38b7c|61620|WMA_e43b0337b22d8152|102454|116718,0.99945265;0.99414814;0.99315542;0.99244338;0.99233127,0.50000000,0.30260241,1,0.40000000,0.99430617,0.22123832,0.00000000,1.00000000,0
formal_train,64162670,MMR,5,0.60000000,WMA_82d5b47072f38b7c|130371|121545|116718|102454,0.99945265;0.99244338;0.99233127;0.97830153;0.96294069,1.00000000,0.45390362,2,0.80000000,0.98509390,0.08150797,0.05000000,0.42857143,2
formal_train,64162670,D3_TFIDF,5,,WMA_82d5b47072f38b7c|116718|99965|61620|WMA_e43b0337b22d8152,0.99945265;0.99414814;0.99315542;0.99233127;0.97968882,0.50000000,0.30260241,1,0.40000000,0.99175526,0.25356746,0.00000000,0.66666667,1
formal_train,64346901,B0,5,,WMA_40c7ae1ba61bdaa0|WMA_f821f53c3d3dbbd1|WMA_05af82809c1b25c0|WMA_be9bd51a4adac0cd|WMA_dfb4f608407a548e,0.99985468;0.99872476;0.99858594;0.99368167;0.98664373,1.00000000,0.64893158,3,2.00000000,0.99549816,0.20659275,0.51666667,1.00000000,0
formal_train,64346901,MMR,5,0.60000000,WMA_40c7ae1ba61bdaa0|WMA_dfb4f608407a548e|WMA_be9bd51a4adac0cd|26201|WMA_0674fbc5c61d971d,0.99985468;0.99368167;0.98664373;0.98009437;0.94341981,1.00000000,0.64893158,3,2.00000000,0.98073885,0.10149414,0.43333333,0.42857143,2
formal_train,64346901,D3_TFIDF,5,,WMA_f821f53c3d3dbbd1|WMA_05af82809c1b25c0|WMA_40c7ae1ba61bdaa0|WMA_be9bd51a4adac0cd|WMA_dfb4f608407a548e,0.99985468;0.99872476;0.99858594;0.99368167;0.98664373,1.00000000,0.64893158,3,2.00000000,0.99549816,0.20659275,0.51666667,1.00000000,0
formal_train,64487599,B0,5,,WMA_06aa10745444a947|163313|61369|61361|78650,0.99986994;0.99475265;0.99059653;0.98974001;0.98775858,0.50000000,0.38356637,1,0.80000000,0.99254354,0.28547013,0.10000000,1.00000000,0
formal_train,64487599,MMR,5,0.60000000,WMA_06aa10745444a947|78650|61369|163313|61361,0.99986994;0.99475265;0.99059653;0.98974001;0.98775858,0.50000000,0.31564845,1,0.80000000,0.99254354,0.28547013,0.10000000,1.00000000,0
formal_train,64487599,D3_TFIDF,5,,163313|WMA_06aa10745444a947|61369|61361|78650,0.99986994;0.99475265;0.99059653;0.98974001;0.98775858,0.50000000,0.50874031,1,0.80000000,0.99254354,0.28547013,0.10000000,1.00000000,0
formal_train,64528472,B0,5,,WMA_b69598d8cb1ba33b|WMA_9bd6f451e2bcd31d|WMA_7656454800b436a6|WMA_38917db47c6ef006|86845,0.99114347;0.95199472;0.14935586;0.10930789;0.07708019,1.00000000,0.63092975,1,0.40000000,0.45577642,0.22703708,0.00000000,1.00000000,0
formal_train,64528472,MMR,5,0.60000000,WMA_b69598d8cb1ba33b|WMA_9bd6f451e2bcd31d|86845|133827|WMA_7656454800b436a6,0.99114347;0.95199472;0.14935586;0.07708019;0.00298144,1.00000000,0.63092975,1,0.40000000,0.43451113,0.13447930,0.00000000,0.66666667,1
formal_train,64528472,D3_TFIDF,5,,WMA_b69598d8cb1ba33b|WMA_68cd406b34dbefc9|WMA_9bd6f451e2bcd31d|WMA_7656454800b436a6|WMA_38917db47c6ef006,0.99114347;0.95199472;0.14935586;0.10930789;0.01341893,1.00000000,0.50000000,1,0.40000000,0.44304417,0.26875137,0.00000000,0.66666667,1
formal_train,64566657,B0,5,,WMA_bc5df13e93f062bc|161073|WMA_bbc03d2748bd9f9f|WMA_2d8ee7cf7ed58ac7|91228,0.99991024;0.97475410;0.93726522;0.92049772;0.74776536,1.00000000,0.36187920,2,0.80000000,0.91603853,0.07044634,0.05000000,1.00000000,0
formal_train,64566657,MMR,5,0.60000000,WMA_bc5df13e93f062bc|161073|WMA_bbc03d2748bd9f9f|WMA_2d8ee7cf7ed58ac7|91228,0.99991024;0.97475410;0.93726522;0.92049772;0.74776536,1.00000000,0.36187920,2,0.80000000,0.91603853,0.07044634,0.05000000,1.00000000,0
formal_train,64566657,D3_TFIDF,5,,WMA_2d8ee7cf7ed58ac7|WMA_bc5df13e93f062bc|161073|WMA_bbc03d2748bd9f9f|91228,0.99991024;0.97475410;0.93726522;0.92049772;0.74776536,1.00000000,0.41253178,2,0.80000000,0.91603853,0.07044634,0.05000000,1.00000000,0
formal_train,64570190,B0,5,,WMA_0d2497e6e90d0fd6|WMA_3e64b333d3c56a48|WMA_f6f39091ac1773f1|WMA_f569a10cea5b5f12|WMA_9508023d4a98363b,0.99964261;0.99916053;0.99367368;0.98896104;0.98418576,1.00000000,0.67138607,1,0.80000000,0.99312472,0.24143509,0.10000000,1.00000000,0
formal_train,64570190,MMR,5,0.60000000,WMA_0d2497e6e90d0fd6|151846|WMA_9508023d4a98363b|110225|116146,0.99964261;0.98418576;0.98143679;0.94858968;0.89411438,1.00000000,0.46927873,1,0.40000000,0.96159384,0.07092045,0.00000000,0.25000000,3
formal_train,64570190,D3_TFIDF,5,,WMA_f6f39091ac1773f1|WMA_0d2497e6e90d0fd6|WMA_3e64b333d3c56a48|151846|151845,0.99964261;0.99916053;0.99367368;0.98143679;0.97930831,1.00000000,0.29608191,1,0.40000000,0.99064438,0.21293280,0.00000000,0.42857143,2
formal_train,64611373,B0,5,,WMA_7b4102439c930a8a|WMA_7877778bc9e2ee2e|WMA_575ce5bf6db74ad1|78642|74332,0.99970895;0.99870908;0.99700242;0.97898132;0.97883564,1.00000000,0.64893158,2,2.00000000,0.99064748,0.24711830,1.00000000,1.00000000,0
formal_train,64611373,MMR,5,0.60000000,WMA_7b4102439c930a8a|18606|16441|WMA_575ce5bf6db74ad1|113,0.99970895;0.99700242;0.97870684;0.91140926;0.84043765,1.00000000,0.64893158,2,2.00000000,0.94545302,0.06959697,0.80000000,0.25000000,3
formal_train,64611373,D3_TFIDF,5,,WMA_7877778bc9e2ee2e|113|WMA_7b4102439c930a8a|WMA_575ce5bf6db74ad1|78642,0.99970895;0.99870908;0.99700242;0.97898132;0.84043765,1.00000000,0.64893158,2,2.00000000,0.96296788,0.17236818,0.80000000,0.66666667,1
formal_train,64754531,B0,5,,38623|129025|89240|34297|4608,0.96806240;0.85156918;0.81760854;0.77641672;0.75979513,1.00000000,0.74579122,2,2.00000000,0.83469039,0.16019184,0.70000000,1.00000000,0
formal_train,64754531,MMR,5,0.60000000,38623|34297|129025|89240|4608,0.96806240;0.85156918;0.81760854;0.77641672;0.75979513,1.00000000,0.74579122,2,2.00000000,0.83469039,0.16019184,0.70000000,1.00000000,0
formal_train,64754531,D3_TFIDF,5,,38623|89240|34297|4608|160050,0.96806240;0.81760854;0.77641672;0.75979513;0.74882281,1.00000000,0.74579122,2,2.00000000,0.81414112,0.15885544,0.80000000,0.66666667,1
formal_train,64802654,B0,5,,52628|161534|60158|53590|99220,0.99188870;0.99024934;0.98510736;0.98257405;0.98257405,1.00000000,0.81046163,2,2.00000000,0.98647870,0.70925741,0.70000000,1.00000000,0
formal_train,64802654,MMR,5,0.60000000,52628|153520|53590|161534|60158,0.99188870;0.99024934;0.98510736;0.98257405;0.94421023,1.00000000,0.81046163,2,2.00000000,0.97880594,0.55284884,0.70000000,0.66666667,1
formal_train,64802654,D3_TFIDF,5,,52628|161534|60158|53590|99220,0.99188870;0.99024934;0.98510736;0.98257405;0.98257405,1.00000000,0.81046163,2,2.00000000,0.98647870,0.70925741,0.70000000,1.00000000,0
formal_train,64843649,B0,5,,107191|114971|213838|37289|166615,0.98492068;0.98148030;0.96706969;0.96706969;0.96620888,1.00000000,0.64893158,3,2.00000000,0.97334985,0.34233598,0.73333333,1.00000000,0
formal_train,64843649,MMR,5,0.60000000,107191|213838|144273|114971|WMA_fa60413421e6438f,0.98492068;0.98148030;0.96706969;0.92903304;0.85851663,1.00000000,0.64893158,3,2.00000000,0.94420407,0.15454705,0.60000000,0.42857143,2
formal_train,64843649,D3_TFIDF,5,,114971|107191|213838|37289|166615,0.98492068;0.98148030;0.96706969;0.96706969;0.96620888,1.00000000,0.64893158,3,2.00000000,0.97334985,0.34233598,0.73333333,1.00000000,0
formal_train,64846553,B0,5,,WMA_a53df8c71d763a63|WMA_5bb3ed39320df705|61099|92856|132155,0.99988568;0.99958521;0.99948323;0.99948323;0.99897659,1.00000000,0.64893158,2,2.00000000,0.99948279,0.23325500,0.60000000,1.00000000,0
formal_train,64846553,MMR,5,0.60000000,WMA_a53df8c71d763a63|61099|102971|132155|WMA_5bb3ed39320df705,0.99988568;0.99958521;0.99948323;0.99897659;0.99703562,1.00000000,0.64893158,2,2.00000000,0.99899327,0.15709249,0.40000000,0.66666667,1
formal_train,64846553,D3_TFIDF,5,,WMA_82a47962b06a3255|102971|WMA_ffc73f30ceea8671|WMA_a53df8c71d763a63|WMA_5bb3ed39320df705,0.99988568;0.99958521;0.99703562;0.92161793;0.91257644,1.00000000,0.64893158,2,2.00000000,0.96614017,0.21258359,0.50000000,0.25000000,3
